,note,nrate,ingre,time,rooturl,pattern,recipeurl,budget,level,likes,nutriscore,ecoscore
Brochette de boulette de boeuf,4.3,3,"boeuf haché,oignon petit,saint-nectaire,persil haché,coriandre,cumin,jaune d'oeuf.Dans un saladier, mettre la viande hachée, l'oignon émincé finement, le persil, la coriandre, le cumin, le jaune...",18,https://www.marmiton.org/recettes/recherche.aspx?aqt=Entrées-de-Noël&start=348&page=30,Entrées-de-Noël,https://www.marmiton.org/recettes/recette_brochette-de-boulette-de-boeuf_73245.aspx,bon marché,très facile,1300,c,e
Infusion de queues de cerises,3.7,7,"queue de cerises,eau,queue de cerises,eau.Acheter dans une pharmacie des queues de cerises ou cueillir des cerises et ne prendre que les queues.Faire bouillir de l'eau.Arrêter le feu et y plonger les...",10,https://www.marmiton.org/recettes/recherche.aspx?aqt=Entrées-de-Noël&start=348&page=30,Entrées-de-Noël,https://www.marmiton.org/recettes/recette_infusion-de-queues-de-cerises_18023.aspx,bon marché,très facile,176,b,a
Soupe de surimis et de crevettes,4.6,8,"surimi,crevettes,oignon,carotte,tomate,champignon noir,champignon parfumés,sauce soja,nuoc mam,fumet de poisson,maïzena ou farine,ail,persil.Portez à ébullition une casserole d’eau et y ajouter les...",90,https://www.marmiton.org/recettes/recherche.aspx?aqt=Entrées-de-Noël&start=348&page=30,Entrées-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-surimis-et-de-crevettes_24792.aspx,Coût moyen,facile,276,b,c
Tajine de poissons,4.1,17,"moules,oignon,pomme de terre,citron,gingembre en poudre, de cumin etde piment doux,merlan,coriandre fraîche,huile d'olive,poivre,sel.Nettoyer les moules. Peler et couper les pommes de terre en...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_tajine-de-poissons_20228.aspx,bon marché,très facile,3100,a,d
Fondue de poissons,4.6,10,"poisson en gros dés (mérou, cabillaud, limande, lotte, lieu...),fruit de mer (moules, crevettes, coquilles st Jacques- pétoncles),huile de friture,oeuf battus en omelette.Idées pour diverses sauces...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_fondue-de-poissons_20274.aspx,Coût moyen,très facile,783,b,c
Pain de poissons,4.8,48,"surimi,crabe,crevettes,oeuf,crème fraîche,gruyère râpé,poivre,sel,ail,persil.Couper les bandes de surimi en rondelles. Ajouter la chair de crabe et les crevettes. Incorporez la crème fraîche, les...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-poissons_28075.aspx,Coût moyen,très facile,2300,d,d
Soupe de poissons,0,0,"carotte,pomme de terre,oignon,tomate fraiches,girelle,rouget,sar,perche de mers,serran,sel,poivre,cube de bouillon aux herbes,ail,crème liquide légère,huile d'olive,vin blanc,citron.Eplucher et couper...",55,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons_170284.aspx,bon marché,très facile,142,d,c
BLAFF DE POISSONS (Antilles),3.8,4,"poisson (selon arrivage, pas de saumon),citron,sel,ail et piment hachés (piment bonda Mam'Jacques),oignon,cive (cébettes),ail,clou de girofle,citron,piment (d°),bois d'Inde,thym,persil.Demander au...",90,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_blaff-de-poissons-antilles_34139.aspx,bon marché,facile,212,a,d
Choucroute aux poissons,4.5,15,"poisson fumé,lotte,choucroute crue,oignon,genièvre,saindoux,riesling,sucre,poivre,sel,beurre,lait,vinaigre de vin,échalote,riesling,sucre,poivre,sel,jaune d'oeuf,crème fraîche.Épluchez et hachez...",170,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_choucroute-aux-poissons_11580.aspx,Coût moyen,Niveau moyen,100,b,d
Soupe de poissons au safran,4.7,3,"congre,rascasse,rouget,oignon,poireau,tomate,ail,feuille de laurier,fenouil,pain rassis,orange,safran,huile d'olive,poivre,sel.Emincer les oignons et les poireaux finement. Les faire suer dans une...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-au-safran_26658.aspx,Coût moyen,facile,427,a,d
Soupe de poissons créole,5,2,"saumon,loup ou lotte,crevettes,maïs,petit pois,coulis de tomate,légumes,eau,oignon,ail,huile d'olive,farine,bouquet garni,coriandre fraîche,poivre,sel.Coupez les filets de poissons, lavez et...",40,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-creole_33473.aspx,Coût moyen,facile,453,a,c
Choucroute de poissons facile ,0,0,"choucroute cuite,haddock,lotte,lieu noir,vin blanc sec,genièvre,poivre,sel.Couper les poissons en morceaux.Dans le fond d'une cocotte ou un autocuiseur  verser 1 à 2 verres d'eau et 1 verre de vin...",25,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_choucroute-de-poissons-facile_69031.aspx,Coût moyen,facile,215,a,d
Soupe de poissons catalane,0,0,"poireau (fins),tomate concassée,vin blanc sec,eau,cube de bouillon de poisson,safran,poisson à chair assez ferme,coque et autres petits coquillages,gambas (ou langoustines) (facultatif),huile...",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-catalane_308362.aspx,Coût moyen,facile,65,d,d
Soupe de poissons hollandaise,0,0,"poisson,beurre,oignon,carotte (épluchée et découpée en cubes),estragon,safran ou curcuma,tomate mûres coupées en des,farine,crème épaisse,crevettes ou de fruits de mer en vrac,bouillon de poisson...",2100,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-hollandaise_212660.aspx,bon marché,Niveau moyen,62,d,d
Soupe de poissons au haddock,0,0,"haddock,lieu noir,beurre,oignon,lait,pomme de terre,crème fraîche,poivre,sel,persil.C'est une soupe d'origine écossaise que je fais régulièrement car excellente.Faire chauffer une casserole d'eau....",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=0&page=1,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-au-haddock_67118.aspx,Coût moyen,facile,94,b,c
Brochettes de poissons blancs marinés,5,3,"poisson blancs (colin, lieu noir, cabillaud),citron vert,tomate,citronnelle en poudre (magasin asiatique),curry en poudre,huile,poivre,sel.Préparation de la marinade :Verser l'huile, le jus des citrons...",15,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=12&page=2,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_brochettes-de-poissons-blancs-marines_58786.aspx,bon marché,facile,100,a,d
Filets de poissons à la moutarde,4.5,114,"poisson,moutarde forte,crème fraîche allégée,cornichon hachés,poivre,sel.Disposez les filets dans un plat beurré. Salez et poivrez légèrement. Enfournez 10 mn dans un four préchauffé à...",7,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=12&page=2,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_filets-de-poissons-a-la-moutarde_20476.aspx,bon marché,très facile,5200,b,d
Couscous poissons et crustacés,0,0,"saumon,poisson blanc (lieu, lotte, rouget),gambas ou grosses crevettes,noix de saint-jacques,semoule moyenne,pois chiches (mis à tremper la veille),carotte,navet,céleri,oignon,courgette,crème...",90,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_couscous-aux-poissons_195851.aspx,assez cher,Niveau moyen,155,a,c
Tajine de poissons et crustacés,0,0,"tomate,carotte,poivron rouge,poivron vert,oignon,pruneau,raisins secs,thym,feuille de laurier,cumin,poivre,sel,cube de bouillon de volaille,thon frais,saumon,crevette,langoustine,moules,vin blanc sec,riz (2...",125,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_tajine-de-poissons-et-crustaces_229391.aspx,Coût moyen,Niveau moyen,184,c,d
Baeckeoffe aux poissons,4.9,23,"lotte,saumon,loup,empereur,crevettes décortiquées,beurre,carotte,oignon,poireau,pomme de terre,crème liquide,vin blanc (Riesling),safran,poivre,sel,citron.Couper en petits morceaux les poissons, faire...",480,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_baeckeoffe-aux-poissons_64387.aspx,Coût moyen,facile,1600,d,c
"Croquettes de poisson, sauce poisson",4.2,6,"merlan,oeuf,pain,lait,ail,moutarde,muscade,persil,bouillon de poisson,vin blanc sec,tomate,eau.Mettre la mie de pain à tremper dans du lait pour qu’elle gonfle.Ecraser la chair du poisson, puis la...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_croquettes-de-poisson-sauce-poisson_26368.aspx,Coût moyen,facile,287,d,d
Pain aux 2 poissons,4.5,11,"poisson  dorade et saumon ou truite avec un poisson blanc (colin, limande...), à raison de 4 files de chaque,bouillon,oeuf,crème fraîche,persil,sel,poivre.Cuire les filets de poisson ensemble dans le...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_pain-aux-2-poissons_20240.aspx,bon marché,très facile,597,e,d
Soupe de poissons au bouquet provençal,4.8,19,"cube de bouillon de volaille,poisson en morceaux (rouget, bar, merlan),crevettes fraîches,poireau coupé en fine julienne,tomate épépinées,oignon émincés,ail écrasées,fenouil,céleri,écorce...",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=24&page=3,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-poissons-au-bouquet-provencal_12720.aspx,bon marché,très facile,2300,d,d
Couscous de poissons,4.1,8,"poisson à chair ferme,semoule fine de couscous,oignon,tomate,ail,feuille de laurier,harissa,cumin,poivre moulu,piment en poudre,huile,beurre,poivre,sel.Découper les poissons en gros morceaux. Mixer...",50,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=36&page=4,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_couscous-de-poissons_24506.aspx,Coût moyen,facile,322,a,d
Brochettes de poissons marinés et grillés,4.7,31,"saumon,lotte,crème fraîche,citron vert,ail,safran,pâte de piment,poivre,sel.Dans un saladier, fouetter la crème, un citron, les gousses d'ail écrasées, le safran, la pâte de piment, le sel et le...",41,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=36&page=4,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_brochettes-de-poissons-marines-et-grilles_40684.aspx,Coût moyen,très facile,4700,c,d
lasagnes poissons et courgettes,4.9,8,"saumon (surgelés),lieu noir (surgelés),noix de pétoncle (surgelées),courgette,crème liquide,pulpe de tomate en dés (en boîte),oignon,lasagnes,huile d'olive,Fines herbes aromatiques (mélange pour...",80,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=36&page=4,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_lasagnes-poissons-et-courgettes_67876.aspx,Coût moyen,facile,516,a,c
Mon poisson-purée par Laurent Mariotte,4.7,3,"lieu noir (150 g chacun),pomme de terre à purée type Bintje ou Monalisa,beurre,lait,noisettes,romarin,blanc d'oeuf,sel.Faites cuire les pommes de terre dans de l’eau...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=36&page=4,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_mon-poisson-puree-par-laurent-mariotte_528984.aspx,bon marché,facile,0,,
Salade de tagliatelles aux poissons fumés,0,0,"tagliatelles fraîches,saumon fumé,haddock fumé,crevette rose décortiquées,olives noires,basilic,tomate,pignons de pain,huile d'olive,vinaigre de vin,tabasco,poivre,sel.Cuire les pâtes al dente, à...",25,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=48&page=5,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_salade-de-tagliatelles-aux-poissons-fumes_29512.aspx,Coût moyen,facile,3000,b,c
Rouleau de printemps au confit de canard,5,1,"cuisse de canard confites,feuille de riz,roquette,oignon nouveau violets,courgette jaune,moutarde à l'ancienne,huile de sésame grillé,sel fin,piment d'Espelette.Faites...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=48&page=5,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_rouleau-de-printemps-au-confit-de-canard_392501.aspx,Coût moyen,Niveau moyen,0,,
Gratin de poissons à la choucroute,5,5,"poisson (lieu jaune et noir, haddock et saumonette),choucroute cuite,beurre,vin blanc sec,crème fraîche épaisse,jaune d'oeuf,ciboulette hachée,poivre,sel.Préchauffer votre four à 180°C (thermostat...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_gratin-de-poissons-a-la-choucroute_27588.aspx,Coût moyen,facile,210,c,d
Croquettes de pommes de terre par Laurent Mariotte,5,1,"purée ou de reste de purée de pommes de terre de la veille,oeuf,farine,chapelure mélangée avec le restant de noisettes mixées de la veille,muscade,huile de cuisson...",20,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_croquettes-de-pommes-de-terre-par-laurent-mariotte_529006.aspx,bon marché,facile,0,,
Biryani de poisson,4.8,5,"colin (ou autre poisson blanc) coupés en morceaux,riz basmati préalablement lavé et égoutté,oignon,échalote,ail,curcuma,petit piment séchés et écrasés ou à défaut en poudre (à doser selon les...",80,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_biryani-de-poisson_228788.aspx,bon marché,Niveau moyen,696,a,d
Marmite de poisson,4.6,7,"poisson,homard,lieu noir,saumon,gambas congelées (non cuites) par personnes,safran,poivre,sel,oignon,pomme de terre (charlotte) par personnes.Pour accompagner : préparer une rouille (recette...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_marmite-de-poisson_67164.aspx,Coût moyen,très facile,100,a,c
Boulettes de poisson,4,14,"morue,colin,oeuf,pain rassis,oignon,aneth,cornichon.Coupez les oignons, coupez quelques cornichons en tranches étroites.Passez au mixer les filets de poisson avec les oignons, l'oeuf et le pain...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-poisson_12679.aspx,bon marché,facile,2200,d,e
Blanquette de poisson,4.8,234,"lieu noir ou de cabillaud,champignon de Paris en boîte,oignon,vin blanc,crème fraîche liquide,poivre,sel,bouquet garni,farine et de beurre.Emincer l'oignon et le faire dorer avec un peu de beurre....",40,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_blanquette-de-poisson_33302.aspx,bon marché,très facile,1900,a,c
Paupiettes de poisson,4.8,20,"poisson à chair assez ferme,champignon de Paris,tomates pelées,échalote,fromage frais aux herbes,chapelure,ail,parmesan,herbes de Provence,poivre,sel,huile d'olive.Confectionner une sauce avec une...",65,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=60&page=6,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_paupiettes-de-poisson_11044.aspx,Coût moyen,facile,1300,b,d
Salade de pâtes de lentilles corail,0,0,"fusilli aux lentilles corail,poireau (utiliser uniquement le vert pour cette recette),échalote,piquillo,ail,anchois filets,câpres au vinaigre,huile d'olive,cumin en...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=72&page=7,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_salade-de-pates-de-lentilles-corail_392527.aspx,bon marché,facile,0,,
Farandole de poissons,5,1,"joue de lotte,saumon,flétan (à couper en 2 ou 4),crevettes,moules de Bouchot,cidre doux (1/2 verre),crème fraîche,citron,huile d'olive,poudre de colombo (facultatif),oignon.Découper les morceaux de...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Poissons-de-Noël&start=72&page=7,Poissons-de-Noël,https://www.marmiton.org/recettes/recette_farandole-de-poissons_58440.aspx,Coût moyen,très facile,249,a,e
